ID,MATRICULA,COD_CURSO,CURSO,PERIODO,CODIGO,DISCIPLINA,CREDITOS,DEPARTAMENTO,MEDIA,SITUACAO,PERIODO_INGRESSO,PERIODO_RELATIVO,COD_EVASAO
15891,580488264,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15892,583386465,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15893,583386465,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15894,583386465,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15895,583386465,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15896,583386465,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15897,583386465,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15898,583386465,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15899,583386465,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15900,583386465,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15901,583386465,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
15902,345922678,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),4,Reprovado,2012.1,1,0
15903,345922678,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),4,Reprovado,2012.1,1,0
15906,345922678,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15907,345922678,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.5,Aprovado,2012.1,1,0
15908,345922678,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15909,345922678,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.9,Aprovado,2012.1,1,0
15910,345922678,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15911,345922678,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.8,Aprovado,2012.1,1,0
15913,345922678,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15915,345922678,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.3,Aprovado,2012.1,1,0
15916,108458906,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.9,Aprovado,2012.1,1,0
15918,108458906,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3.2,Reprovado,2012.1,1,0
15921,108458906,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.8,Aprovado,2012.1,1,0
15922,108458906,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15923,108458906,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.5,Aprovado,2012.1,1,0
15925,108458906,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.5,Aprovado,2012.1,1,0
15926,108458906,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.5,Aprovado,2012.1,1,0
15928,108458906,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.8,Aprovado,2012.1,1,0
15929,108458906,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15930,108458906,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3.2,Reprovado,2012.1,1,0
15932,870995134,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15934,870995134,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),9.6,Aprovado,2012.1,1,0
15935,870995134,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.5,Aprovado,2012.1,1,0
15937,870995134,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15938,870995134,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6,Aprovado,2012.1,1,0
15940,870995134,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6,Aprovado,2012.1,1,0
15941,633531361,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.3,Aprovado,2012.1,1,0
15942,633531361,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5,Aprovado,2012.1,1,0
15943,633531361,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.7,Aprovado,2012.1,1,0
15944,633531361,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.2,Aprovado,2012.1,1,0
15945,633531361,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.4,Aprovado,2012.1,1,0
15947,633531361,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.8,Aprovado,2012.1,1,0
15949,633531361,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.7,Aprovado,2012.1,1,0
15950,633531361,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.7,Aprovado,2012.1,1,0
15951,633531361,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6,Aprovado,2012.1,1,0
15952,633531361,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.7,Aprovado,2012.1,1,0
15955,396067589,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),2.8,Reprovado,2012.1,1,0
15956,396067589,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,0
15957,396067589,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3,Reprovado,2012.1,1,0
15959,396067589,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,0
15960,396067589,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,0
15961,396067589,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,0
15962,396067589,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.1,Aprovado,2012.1,1,0
15965,396067589,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3,Reprovado,2012.1,1,0
15968,396067589,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15969,396067589,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15970,921140044,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.2,Aprovado,2012.1,1,0
15971,921140044,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3.3,Reprovado,2012.1,1,0
15972,921140044,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.6,Aprovado,2012.1,1,0
15974,921140044,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15975,921140044,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.9,Aprovado,2012.1,1,0
15978,921140044,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6.4,Aprovado,2012.1,1,0
15980,921140044,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.9,Aprovado,2012.1,1,0
15981,921140044,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,0
15982,921140044,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3.3,Reprovado,2012.1,1,0
15983,921140044,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8,Aprovado,2012.1,1,0
15984,683676272,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.3,Aprovado,2012.1,1,0
15985,683676272,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.1,Aprovado,2012.1,1,0
15986,683676272,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.5,Aprovado,2012.1,1,0
15987,683676272,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.9,Aprovado,2012.1,1,0
15988,683676272,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.2,Aprovado,2012.1,1,0
15989,683676272,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.1,Aprovado,2012.1,1,0
15990,683676272,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),9.2,Aprovado,2012.1,1,0
15991,683676272,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
15992,683676272,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.3,Aprovado,2012.1,1,0
15993,446212500,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.5,Aprovado,2012.1,1,0
15994,446212500,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.8,Aprovado,2012.1,1,0
15995,446212500,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.7,Aprovado,2012.1,1,0
15996,446212500,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),4.5,Reprovado,2012.1,1,0
16000,446212500,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.8,Aprovado,2012.1,1,0
16001,446212500,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6,Aprovado,2012.1,1,0
16003,446212500,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.6,Aprovado,2012.1,1,0
16004,446212500,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.9,Aprovado,2012.1,1,0
16005,446212500,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
16006,446212500,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),4.5,Reprovado,2012.1,1,0
16007,208748728,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16008,208748728,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16009,208748728,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16010,208748728,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16011,208748728,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16012,208748728,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16013,208748728,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16014,208748728,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16015,208748728,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16016,208748728,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16017,496357411,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16018,496357411,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16019,496357411,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16020,496357411,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16021,496357411,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16022,496357411,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16023,496357411,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16024,496357411,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16025,496357411,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16026,496357411,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16027,258893638,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
16028,258893638,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.4,Aprovado,2012.1,1,0
16029,258893638,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.4,Aprovado,2012.1,1,0
16031,258893638,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.5,Aprovado,2012.1,1,0
16032,258893638,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.4,Aprovado,2012.1,1,0
16033,258893638,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.3,Aprovado,2012.1,1,0
16034,258893638,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.7,Aprovado,2012.1,1,0
16035,258893638,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.3,Aprovado,2012.1,1,0
16039,258893638,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8,Aprovado,2012.1,1,0
16040,258893638,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.6,Aprovado,2012.1,1,0
16041,21429866,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16042,21429866,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16043,21429866,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16044,21429866,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16045,21429866,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16046,21429866,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16047,21429866,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16048,21429866,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.6,Aprovado,2012.1,1,1
16049,21429866,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3,Reprovado,2012.1,1,1
16050,21429866,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,1,1
16051,348820880,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.7,Aprovado,2012.1,1,0
16053,348820880,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6.3,Aprovado,2012.1,1,0
16054,348820880,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
16055,348820880,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),4.6,Reprovado,2012.1,1,0
16056,348820880,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),4.6,Reprovado,2012.1,1,0
16057,348820880,12204100,ENFERMAGEM - D,2012.1,1201164,BIOQUIMICA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.8,Aprovado,2012.1,1,0
16058,348820880,12204100,ENFERMAGEM - D,2012.1,1201137,SAUDE AMBIENTAL,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.7,Aprovado,2012.1,1,0
16060,348820880,12204100,ENFERMAGEM - D,2012.1,1201136,ENSINO E PESQUISA EM SAUDE I,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8,Aprovado,2012.1,1,0
16062,348820880,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.2,Aprovado,2012.1,1,0
16063,348820880,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.2,Aprovado,2012.1,1,0
16065,873893335,12204100,ENFERMAGEM - D,2012.1,1201132,BIOFISICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.3,Aprovado,2012.1,1,0
16066,873893335,12204100,ENFERMAGEM - D,2012.1,1201134,SAUDE COLETIVA I,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.7,Aprovado,2012.1,1,0
16067,873893335,12204100,ENFERMAGEM - D,2012.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),2.6,Reprovado,2012.1,1,0
16068,873893335,12204100,ENFERMAGEM - D,2012.1,1201163,BIOQUIMICA,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.2,Aprovado,2012.1,1,0
16069,873893335,12204100,ENFERMAGEM - D,2012.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),2.6,Reprovado,2012.1,1,0
16070,873893335,12204100,ENFERMAGEM - D,2012.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6.7,Aprovado,2012.1,1,0
16071,873893335,12204100,ENFERMAGEM - D,2012.1,1201135,HISTORIA DA ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,1,0
